"","R1_0","R2_0","C1_0","C2_0","r1","r2","K1","K2","e11","e12","e21","e22","h11","h12","h21","h22","a11","a12","a21","a22","m1","m2","w11","w22","R1","R2","C1","C2","steady"
"591",1.91075,1.76675,1.53575,0.70025,0.81125,1.89425,4.4105,4.1225,0.753,0.7442,0.6366,0.6602,0.48025,0.27675,0.57975,0.34775,2.96455,3.28435,2.92555,1.65805,0.85285,0.64495,0.82265,0.86135,0.0947292562864137,0.769711337358011,1.10115925843474,3.08577236061466e-26,1
"592",1.53275,0.52475,1.90325,1.90475,0.75425,1.49975,2.6705,4.4435,0.7266,0.7886,0.5646,0.7718,0.11125,0.19475,0.20075,0.11725,2.29375,0.74155,1.71265,1.04575,0.13105,0.84925,0.19355,0.73355,0.137862082029265,0.204704750535379,2.30897436551784,4.62914918930157e-159,1
"593",1.49375,1.42625,1.08575,0.95675,0.76625,0.73775,2.4125,3.1415,0.5074,0.667,0.7118,0.775,0.27775,0.23825,0.35175,0.46725,1.52545,3.78355,0.99505,3.51445,0.76735,0.70345,0.58055,0.29165,1.03097415886835,0.739569944227866,0.661750213371099,2.85460105900513e-05,1
"594",1.70375,1.43375,1.32725,1.22075,1.31825,1.87025,3.7775,4.8635,0.6374,0.7134,0.739,0.8786,0.36625,0.26275,0.37925,0.44625,2.70715,3.80695,1.95055,0.58945,0.86005,0.59455,0.94505,0.10265,0.01927855992326,0.366119082143932,0.465959919128859,1.13308869266692e-110,0
"595",1.39775,0.78575,0.61175,1.00175,0.84275,1.55075,4.9445,3.7745,0.5746,0.825,0.8606,0.6354,0.12925,0.54975,0.48125,0.28525,2.66035,3.42085,3.42475,3.94735,0.99415,0.22645,0.80825,0.30515,0.0767537594049031,0.741048069102848,0,0.484448881772512,0
"596",1.74725,1.96175,0.83975,1.56875,0.59675,0.52775,3.5405,2.9075,0.803,0.5462,0.7694,0.5058,0.42275,0.21525,0.17525,0.45625,1.07305,0.46465,0.75325,1.86865,0.16525,0.61525,0.85325,0.17375,0.110760159908025,0.925538472436509,1.41181195473534,1.16580174394943e-24,1
"597",1.62425,1.51775,1.58525,0.58025,1.78175,1.70075,3.9635,2.6435,0.6094,0.8798,0.5386,0.725,0.53375,0.48875,0.51375,0.41025,2.89045,3.20245,0.29695,1.90375,0.59995,0.34165,0.32405,0.78845,0.0388831127389741,0.010315877229692,0.72806491446228,0.640132220011212,0
"598",1.43225,0.86975,0.98975,1.78325,0.51425,0.83825,4.1765,2.3645,0.5862,0.8778,0.7838,0.6806,0.16525,0.37975,0.55325,0.55775,3.24925,3.48715,3.67045,3.63925,0.82855,0.54145,0.13415,0.79745,0.534585188675265,0.977125587801517,0.00168628737893375,0.0135902002394521,0
"599",1.29275,1.73975,0.61775,1.85375,1.88675,0.69425,2.9915,4.1825,0.6822,0.811,0.895,0.5274,0.31075,0.49325,0.41775,0.43475,2.16115,2.43415,0.41785,3.80695,0.91225,0.17245,0.33035,0.07295,0.464632178526385,0.264457964549022,5.09193813845749e-27,4.3688973162938,1
"600",0.80525,1.75925,1.79975,1.13975,1.16375,1.84475,4.0835,3.1205,0.8354,0.5026,0.533,0.6154,0.20875,0.37075,0.59775,0.55975,2.18455,3.63535,3.66655,3.42865,0.12115,0.63055,0.81815,0.82355,-0.0730739984340764,-0.982051990890859,-0.139361000390034,-1.58466447716677e-67,0
"601",1.23125,0.58625,1.53275,0.80825,0.93425,1.24625,3.9605,2.9615,0.8114,0.581,0.5474,0.8562,0.45025,0.30675,0.59325,0.51325,3.62365,2.87095,0.61285,3.15955,0.10135,0.86275,0.43565,0.34205,NA,NA,NA,NA,0
"602",1.92125,1.37675,1.71425,0.99275,0.67775,1.25225,2.2925,4.9625,0.8338,0.8822,0.6586,0.6834,0.21275,0.22375,0.53775,0.16275,1.88815,1.34215,3.01135,2.55115,0.90685,0.10135,0.14135,0.76325,0.00462615240377131,0.00236105555812615,0,1.22693489863004,0
"603",1.24325,1.70375,1.80725,0.74075,1.02725,0.50375,2.9855,2.7365,0.7934,0.779,0.5526,0.5914,0.23625,0.10375,0.39375,0.10375,3.46765,3.88885,1.64635,3.40915,0.50545,0.64135,0.29075,0.57425,0.286786016407443,0.0557157017687976,0.460442608874351,2.95875620867676e-74,1
"604",0.78275,1.58075,1.24625,0.51575,0.74225,1.13225,3.4025,3.9515,0.5938,0.8854,0.6814,0.7338,0.39325,0.55175,0.40225,0.30825,2.67595,1.06135,1.27195,1.27195,0.19765,0.78715,0.36905,0.55625,0.194248918254381,1.59934194687877,0.474245247821697,2.91122485169945e-249,0
"605",1.41425,0.89225,1.22225,1.57625,1.76975,1.42775,4.0925,2.9705,0.7534,0.7678,0.6034,0.6854,0.11325,0.37925,0.36925,0.56675,0.74155,2.36005,2.22355,3.65485,0.25435,0.82585,0.30515,0.63095,0.550449674797182,0.0691514337562055,2.78842233364803,4.69193141413407e-25,1
"606",1.83725,1.76525,1.97075,0.97625,1.27775,0.82625,4.3355,3.2555,0.5058,0.6466,0.5502,0.8146,0.17425,0.21075,0.18475,0.27375,1.68535,1.92715,2.60575,2.84365,0.40375,0.29485,0.14765,0.37355,0.00139540958637654,0.00154155283496691,4.95187818745186e-102,0.836961956943692,0
"607",1.56125,0.53375,0.77525,0.86675,0.94175,1.13675,3.0755,4.7525,0.7754,0.5214,0.7006,0.5082,0.58925,0.58625,0.23275,0.58225,1.63075,0.21115,3.24925,1.18225,0.33805,0.75655,0.60665,0.18095,0.702568011064104,3.48678570920022,2.79783600708634,0.000519180894968082,1
"608",1.48475,1.60025,0.88175,0.72425,1.68275,0.65375,3.6455,2.7965,0.8962,0.6886,0.6246,0.779,0.35725,0.20475,0.13425,0.26175,0.52315,1.20955,2.82415,0.90925,0.10315,0.24805,0.54725,0.90455,0.252846021518584,0.0541169850082518,3.67223485754138,1.42570240041311e-07,1
"609",1.61075,1.47725,1.49825,0.76625,1.82225,1.88825,4.7495,4.6385,0.8906,0.513,0.7098,0.7038,0.43375,0.12175,0.22975,0.30175,2.81635,3.78745,0.48805,2.23135,0.42715,0.85555,0.84335,0.38795,NA,NA,NA,NA,0
"610",1.19825,1.26875,1.15025,1.37075,1.14725,1.76975,4.2275,3.2225,0.7786,0.887,0.6202,0.5558,0.14975,0.50175,0.57475,0.26875,3.39355,0.43735,3.77185,2.83975,0.85105,0.38575,0.67595,0.14225,0.17116728196484,1.44761454397859,1.29184438928546e-297,1.24133196379943,0
"611",1.82975,0.78725,0.53225,1.81775,1.01975,1.44875,2.8025,2.3585,0.5086,0.7002,0.773,0.8162,0.33975,0.12925,0.36375,0.29475,1.08865,1.82185,0.87805,3.67435,0.37585,0.76465,0.31865,0.64895,0.777645021589069,0.361770233849181,1.60204672815685,3.04846017400608e-09,1
"612",1.73075,1.00925,1.47875,1.29575,0.73325,1.28525,3.7985,4.6685,0.5458,0.7158,0.6394,0.8094,0.51575,0.53425,0.29175,0.39625,0.93265,0.94435,2.45755,1.20955,0.27055,0.97615,0.12875,0.26555,0.902233004240117,0.52155534524602,0.880327276129973,5.02692436998109e-102,0
"613",1.78625,1.64975,1.73375,0.91025,0.71525,1.30925,3.1595,3.3755,0.7538,0.8386,0.6566,0.6778,0.34175,0.35675,0.55225,0.26925,3.41305,3.14005,3.77575,0.18775,0.82675,0.19855,0.36635,0.57785,0.0422116893286131,0.0701599045841734,0.332610528843793,0.223766833930439,0
"614",0.94025,1.15025,1.19225,1.50275,1.27325,1.43375,2.8445,3.5015,0.707,0.545,0.8002,0.5862,0.40425,0.14925,0.42425,0.41375,2.53945,0.95215,2.04805,3.06595,0.39925,0.14185,0.06485,0.56075,NA,NA,NA,NA,0
"615",0.68225,1.78025,1.20425,0.65075,1.79225,0.96425,3.9245,3.2945,0.739,0.8426,0.7394,0.6278,0.54475,0.51925,0.47875,0.22225,3.74065,1.98565,1.91545,1.93885,0.30115,0.56575,0.20255,0.87665,0.162890609136983,0.0633833979193488,4.01337095301707,1.13269621838504e-140,0
"616",1.84175,1.17275,1.91975,0.60275,0.58775,1.51025,3.1985,4.1525,0.599,0.7838,0.5458,0.6714,0.36975,0.57625,0.25475,0.17275,1.33435,2.02075,0.57775,0.12535,0.81055,0.97345,0.78755,0.25475,0.590122229980818,2.17145127872132,1.72189083789588,2.9266449480498e-12,1
"617",1.86875,1.68575,1.09925,1.37975,1.21325,1.82225,2.1785,4.2905,0.5618,0.5486,0.817,0.6798,0.38625,0.12075,0.28375,0.22125,1.97005,1.81015,2.40295,2.73445,0.78445,0.55225,0.90815,0.62555,0.060887693824216,0.0397072960616767,1.35147614331739e-220,2.19948980756092,0
"618",1.54925,1.80875,1.96625,1.38275,1.46825,0.81425,4.7825,2.3075,0.6314,0.5714,0.7806,0.6786,0.15825,0.33975,0.44225,0.27475,2.78905,3.48325,3.48325,1.97785,0.68185,0.15805,0.64715,0.17735,NA,NA,NA,NA,0
"619",0.59825,1.72175,1.87625,1.18775,1.97825,0.90725,3.9275,4.2545,0.7526,0.761,0.5602,0.7942,0.40025,0.15825,0.58175,0.22025,1.52935,1.83745,3.70165,3.07375,0.41815,0.68725,0.92345,0.41225,2.54720880255193,2.10136840686893,1.65963033964047,1.54448617291789e-76,0
"620",1.86275,0.56675,1.61825,0.71375,1.35575,1.22825,3.5765,4.4585,0.881,0.8006,0.6794,0.6486,0.17525,0.33175,0.41625,0.23125,2.79295,2.67985,2.35615,3.10885,0.36145,0.53605,0.12155,0.90905,0.0433345534656159,0.00529106695769962,0.353089718102258,2.34359379841219e-146,0
"621",0.73175,0.99875,0.60725,1.78025,1.94975,0.97025,3.8255,2.1905,0.6622,0.7546,0.6854,0.7622,0.41225,0.44075,0.13725,0.14775,2.59795,1.37335,1.97395,3.87325,0.69265,0.19585,0.61115,0.16475,0.00917999529674351,0.0103114400125267,6.84231589946088e-234,0.905711221937365,0
"622",0.72725,1.34975,0.57725,0.51425,1.03175,0.68975,2.3225,4.1045,0.5158,0.6718,0.743,0.5018,0.57875,0.43475,0.20975,0.52825,1.53325,3.55345,3.73285,2.98795,0.14095,0.48295,0.54275,0.68855,0.00713675529118531,0.00123132536110542,0.23954730036858,6.12112496033643e-54,0
"623",0.77825,0.98075,0.53525,1.55075,0.79625,0.81725,2.4185,3.5255,0.6074,0.669,0.5038,0.7854,0.27725,0.41975,0.45975,0.57175,3.44425,1.60735,3.59635,1.98175,0.95455,0.23725,0.84875,0.67955,NA,NA,NA,NA,0
"624",1.07675,1.78625,0.52175,1.88075,1.06925,1.68275,2.4995,3.3635,0.6902,0.6214,0.783,0.8658,0.44225,0.36175,0.54275,0.16925,0.72595,1.36945,2.51215,2.95285,0.81775,0.94375,0.22145,0.30605,0.286201828284998,0.759623756015652,8.12606863854674e-39,1.132622816571,1
"625",0.67775,0.70625,1.22525,0.94325,0.63275,1.24925,2.9105,3.9425,0.6606,0.805,0.8014,0.5362,0.41625,0.27775,0.21875,0.56475,0.90925,2.37565,1.98955,0.94825,0.99595,0.16075,0.55265,0.31055,0.00485572150800025,0.0395979552707095,1.65682489559492e-189,1.67531579727875,0
"626",1.21775,1.59275,1.02275,1.15775,1.22075,0.76475,4.6115,4.7315,0.683,0.787,0.661,0.8394,0.55475,0.53075,0.36425,0.40225,0.80395,3.95125,1.27585,3.57295,0.60355,0.30385,0.78215,0.82625,0.853183181975192,0.025772831095781,9.41377534537155e-167,0.504597639332305,0
"627",0.56225,1.05725,0.87725,1.23425,1.39925,1.33775,4.5545,4.8695,0.805,0.6438,0.6534,0.8398,0.56825,0.30125,0.44625,0.42875,2.20405,1.68535,0.12145,3.91615,0.44065,0.25885,0.92075,0.61745,0.000132052852051907,3.09959945745116e-05,0.607733319027468,1.43761698255938,0
"628",1.94075,1.51175,0.82025,0.96425,0.99425,0.80825,3.9725,4.9925,0.7474,0.7626,0.8754,0.8082,0.25925,0.49175,0.28425,0.44975,1.18615,3.76405,3.76795,2.41075,0.15805,0.67645,0.52115,0.94775,0.176840844611289,0.0279223861600991,0.189962965811229,6.57880896187536e-217,0
"629",0.57575,0.94775,0.67625,1.48475,0.64625,1.27925,3.3875,2.1845,0.885,0.6946,0.8502,0.8982,0.21425,0.28975,0.16225,0.20625,3.43645,2.36395,3.56515,3.03865,0.55405,0.66745,0.59855,0.86585,0.261676641287856,0.294921887020001,0.25956263064167,0.371943450752293,0
"630",1.11875,1.30025,1.09175,0.57875,1.90925,1.91675,4.4645,3.3455,0.6178,0.5934,0.5778,0.877,0.30525,0.31825,0.39775,0.44775,1.96225,1.23295,2.58625,2.98405,0.21115,0.62245,0.44825,0.32765,0.000940680554957287,0.00122007437096642,2.6611401140774,2.21224279714617e-142,0
"631",1.42475,1.06175,1.85075,0.55775,1.86575,1.81325,4.0505,2.5955,0.7462,0.7514,0.671,0.6394,0.37625,0.51375,0.23825,0.38625,0.66355,3.18295,0.48415,0.36325,0.86635,0.16975,0.65255,0.66425,0.808853057473238,0.527289464655356,1.26940700064859e-10,7.64368226311105,1
"632",0.55475,1.80275,0.64625,0.64475,1.89725,0.61775,2.8985,4.6625,0.7274,0.6762,0.711,0.8518,0.17075,0.33775,0.34525,0.37425,1.17055,3.10885,2.37565,1.99345,0.33265,0.69085,0.87755,0.09725,0.376674367701394,0.351672475786425,1.76784068908,2.1639457373797e-24,1
"633",1.33025,1.72475,0.67175,1.05875,1.12475,1.88675,3.9515,2.0615,0.555,0.715,0.725,0.8662,0.39675,0.53025,0.46025,0.14425,0.39055,1.18615,0.60505,1.20175,0.51895,0.30205,0.37175,0.92165,1.39787914034315,0.144425342608791,6.90144958520534e-19,3.16546439394395,1
"634",0.90125,1.49675,1.74125,1.40375,0.89675,1.03325,3.6995,4.0205,0.8718,0.785,0.683,0.5026,0.21725,0.31375,0.36225,0.28125,1.78675,2.76565,3.82255,3.83815,0.17425,0.94015,0.21335,0.47525,NA,NA,NA,NA,0
"635",1.49975,1.88975,0.59825,0.81575,1.85225,1.92125,4.9925,3.2315,0.8854,0.8614,0.8922,0.8638,0.21925,0.43875,0.27075,0.56275,1.50595,2.53555,1.48255,2.70715,0.98875,0.46135,0.07925,0.33395,0.000503033662618602,0.000579188500779279,7.78895559270878e-226,0.986450008534942,0
"636",0.76475,0.56375,1.15325,0.83075,1.48175,1.87325,4.9385,3.0095,0.6962,0.7734,0.7814,0.5594,0.36475,0.15625,0.47125,0.24925,0.34765,1.54105,2.36785,3.66655,0.43615,0.82855,0.43115,0.86405,2.71071347898735,0.585567507355541,0.33845463017704,2.85669322102046,0
"637",1.36475,0.51875,1.37525,0.53675,1.89275,1.48025,4.2545,2.6885,0.5102,0.8922,0.5714,0.8886,0.56075,0.25325,0.10925,0.32325,3.75235,0.93655,0.40615,1.61515,0.62875,0.33625,0.63455,0.71735,0.923503749913572,0.220835510680448,0.937982631134198,2.70565771216291,0
"638",1.76075,1.04825,1.60625,0.93275,1.61825,0.51275,3.7055,3.8405,0.823,0.8078,0.5434,0.727,0.33275,0.18475,0.37975,0.18725,2.41855,1.81405,2.51995,2.36005,0.64585,0.15895,0.76775,0.50945,0.0799851850921854,0.0323271631824571,2.65345495171627e-171,1.00873840020018,0
"639",1.04975,1.96625,1.81175,1.77275,1.66625,1.51625,3.3665,2.1695,0.557,0.7074,0.8458,0.881,0.24825,0.28875,0.19875,0.48975,0.33985,1.26415,0.44125,0.31645,0.65935,0.69265,0.71915,0.60305,3.258786138284,2.11554243859462,5.2349632419029e-05,0.313535198118731,1
"640",1.84925,1.85075,1.16975,0.83675,0.86225,1.48625,3.6605,2.8205,0.687,0.6894,0.7374,0.5922,0.59425,0.24425,0.19175,0.56175,1.36165,0.51535,1.03795,2.72665,0.54775,0.78265,0.26105,0.52745,1.67431883940783,1.10421368065295,0.000861583464845022,1.49310356523114,1
"641",1.64975,0.73325,0.82775,1.14425,1.52375,1.95875,3.5915,4.6235,0.8638,0.6934,0.8842,0.8234,0.37175,0.13575,0.37475,0.20375,2.09095,3.42475,3.63145,1.07695,0.95905,0.90775,0.37895,0.91355,0.171208437469509,0.0826739751200285,1.08621334805507,3.54470629855455e-121,0
"642",1.30475,0.65225,1.40225,0.74225,1.99175,1.14875,2.6405,4.0685,0.6202,0.8362,0.7218,0.603,0.39725,0.12025,0.53725,0.27075,2.14165,1.28365,0.88585,1.59175,0.19855,0.50545,0.73715,0.35105,0.91153681710444,1.73581027333415,2.53244872976346,7.63454005712583e-159,0
"643",1.85675,0.61025,1.01975,1.70975,0.54275,1.28225,4.1705,3.8825,0.795,0.879,0.827,0.6518,0.56375,0.12775,0.30225,0.12075,3.47935,0.72205,0.64795,2.37175,0.28855,0.82045,0.83435,0.12785,0.0104150039102272,0.518727058709628,1.77089911500225,2.56140548190828e-11,1
"644",1.38275,1.76225,1.92125,0.60575,1.41725,1.64675,3.5435,3.5525,0.699,0.551,0.719,0.6694,0.42325,0.29475,0.37775,0.25925,0.76495,0.97945,2.94895,0.25015,0.64765,0.99325,0.32855,0.70025,2.31481234710996,1.63001377023908,2.44088965212448,0.0154101375969838,1
"645",1.56725,1.58975,1.59875,1.41725,0.98825,0.77975,3.0515,4.1255,0.8954,0.603,0.757,0.5254,0.16075,0.27525,0.31925,0.39375,1.68925,0.37105,2.05585,1.72435,0.29485,0.84565,0.73445,0.54005,0.217520647256333,1.48776696076379,2.12313728484917,8.61179926601885e-12,1
"646",1.51775,1.25375,1.69475,1.28225,1.86125,1.84925,2.2955,4.9355,0.783,0.5794,0.7578,0.8002,0.22975,0.37325,0.57725,0.18575,3.79135,0.55825,3.85375,1.75165,0.33895,0.61885,0.69575,0.67325,0.813328745296268,2.4442201134805,0.451750141966032,0.602958655077056,0
"647",1.49075,1.62875,0.69575,1.74575,1.01375,1.97825,4.4285,3.3005,0.5854,0.8942,0.7646,0.7602,0.30125,0.38825,0.44575,0.59075,3.33115,1.96615,1.46695,1.91545,0.81955,0.80335,0.35825,0.59765,0.172332773219832,0.24913212496256,1.70959593879106,2.44855590507204e-105,0
"648",1.70525,1.74575,0.88025,0.62975,0.52775,1.51325,3.9155,2.9915,0.8314,0.6982,0.7582,0.653,0.37275,0.21125,0.19375,0.47825,1.22515,2.34055,2.53945,1.27975,0.89695,0.62785,0.09635,0.71195,0.798605422102573,0.790493912818875,0.420459377158899,0.759582471795302,1
"649",1.38575,1.15175,1.86725,0.75875,1.70225,0.85925,2.6315,2.8805,0.525,0.663,0.5362,0.6782,0.11975,0.35075,0.37825,0.41975,2.80075,0.70645,1.30315,2.28985,0.74755,0.64045,0.53555,0.69125,0.936690138169739,0.8339495865305,0.782873661451262,0.465298078593193,1
"650",0.70625,1.55975,0.79625,1.72025,1.99475,1.15925,4.7435,4.2815,0.5466,0.771,0.615,0.679,0.54425,0.31975,0.16325,0.42125,1.93885,0.14485,0.46075,3.90835,0.17245,0.16885,0.48335,0.10445,0.0224999128426178,0.0264975401423234,1.35532423448973,3.81276497861129,0
"651",1.61975,1.75175,0.84875,1.01525,1.80425,1.63925,2.6075,3.9935,0.5042,0.5742,0.8534,0.5806,0.49125,0.22025,0.30425,0.59375,2.47315,3.03475,1.68145,1.33045,0.29215,0.39385,0.23405,0.24575,0.00262041548981886,0.000789024615178483,1.63757550373298,0.389920414615946,0
"652",1.46675,1.44725,1.20725,1.71875,1.64525,1.15775,2.3795,3.4145,0.5378,0.7974,0.7882,0.7298,0.24925,0.24375,0.50275,0.43125,2.30935,2.90605,3.16345,3.99805,0.63415,0.74035,0.52565,0.72275,0.379726530587272,0.274318284771605,1.31576840707782,4.71312520958869e-08,0
"653",1.64825,0.76025,0.65375,1.30625,0.61775,1.13525,3.8645,3.6935,0.727,0.6398,0.679,0.6898,0.34275,0.58175,0.54575,0.59275,1.73995,2.91385,2.23135,0.11755,0.22825,0.47665,0.33305,0.55985,0.000612094806717798,0.000916023314842761,0.153177898531579,6.42227849273752e-180,0
"654",1.08575,0.95825,1.07525,1.43975,1.04375,0.95225,3.0125,3.2195,0.8862,0.8206,0.651,0.5658,0.28675,0.57975,0.11925,0.41525,1.91545,2.30545,3.30385,0.60895,0.46855,0.27685,0.20795,0.81635,0.367242278242721,0.293105643235535,0.0962453780765904,0.688513008439275,0
"655",1.07525,1.11125,1.11575,1.41875,1.56575,1.43075,2.5235,2.7515,0.8898,0.8378,0.6502,0.7998,0.31175,0.44775,0.57525,0.53825,2.96065,0.36325,1.06135,2.65645,0.61525,0.39205,0.08555,0.60485,0.837426539553469,0.269645197301052,2.81048234704802e-32,2.1627668204288,1
"656",1.23875,0.54875,1.23275,0.92525,0.75875,1.61375,2.4575,2.8145,0.6054,0.6778,0.545,0.7778,0.56725,0.34275,0.50825,0.17875,2.66815,0.13705,0.50755,2.27815,0.38935,0.73495,0.89645,0.77945,0.432820941770585,0.596298362590395,0.386596616104423,0.818315096702814,0
"657",1.38425,1.04975,1.31075,0.87875,0.57725,1.93625,2.9675,2.9345,0.6574,0.5962,0.8582,0.5686,0.19125,0.30325,0.32775,0.32925,3.42085,2.21965,0.55435,1.10035,0.36595,0.85645,0.53375,0.80735,0.0728386578170507,0.384048398146571,1.12665334045394,2.31685917333327e-99,1
"658",0.65675,1.47425,1.79375,0.59375,1.66175,0.87275,2.7155,2.7665,0.8606,0.6026,0.8386,0.8354,0.19825,0.46675,0.32925,0.30475,2.44975,2.51605,3.14395,1.52545,0.88885,0.55585,0.91265,0.65255,0.43050245454312,0.266457656513238,7.66774556055177e-27,1.22397625251435,1
"659",1.94375,0.63425,0.67775,0.90125,0.58325,1.72475,3.3275,4.5335,0.7426,0.6414,0.7246,0.7462,0.19075,0.34925,0.45925,0.19225,0.88975,0.87415,3.38185,3.12055,0.81415,0.32005,0.75425,0.43565,0.0456752816526232,0.184449695727086,1.89845980492504e-68,0.770982267669875,1
"660",0.68975,1.54475,1.56725,0.85925,1.27625,0.60725,2.8325,4.5965,0.7746,0.6722,0.6118,0.517,0.49725,0.46925,0.54925,0.18025,2.07145,1.93495,2.47705,2.44975,0.32095,0.81235,0.23315,0.70115,0.368742017473098,0.0649959612026798,1.07608156739084,9.20865110711295e-221,0
"661",1.16675,0.59975,1.67225,0.96125,0.80075,1.35575,2.7335,2.2865,0.529,0.569,0.5926,0.6014,0.42875,0.10625,0.20125,0.30625,2.60185,2.14165,3.07375,0.15655,0.90145,0.71605,0.68405,0.74885,0.768680147610697,1.54482443945443,0.688423395175092,2.73611186978127e-13,1
"662",0.83375,1.74725,1.97375,0.85325,1.23275,1.72625,3.9665,4.8455,0.7278,0.6694,0.6938,0.565,0.54125,0.14025,0.35075,0.19125,0.48805,0.84295,1.91935,2.92165,0.96085,0.52435,0.47525,0.17915,0.0376613713892357,0.169006009381263,1.05793212316067e-272,0.732664792660999,0
"663",1.42775,0.86525,0.50675,1.19225,1.30175,1.40825,4.5035,3.6725,0.6926,0.769,0.7834,0.867,0.55425,0.54925,0.28575,0.25625,3.06985,1.31485,2.60965,1.54105,0.16615,0.29395,0.18995,0.22235,-0.00925249675370021,0.00213223560945544,0.184297209462084,0.0176390533498735,0
"664",1.30325,1.92725,0.94475,1.94225,1.00025,1.05725,4.7915,4.8335,0.8366,0.7814,0.7198,0.6698,0.59925,0.46075,0.52475,0.25375,3.69775,0.24235,1.89205,0.39055,0.53965,0.50185,0.23045,0.15125,0.261379032988843,3.00501690315853,0.000134827050728784,1.95850107270546,1
"665",1.92875,0.68675,1.16225,1.17275,1.34975,1.84625,2.7935,2.0525,0.6322,0.7622,0.691,0.5654,0.13775,0.10725,0.59025,0.22425,1.70095,0.32425,1.40065,1.72825,0.69715,0.45595,0.66515,0.88025,0.945902759349406,0.538907397982089,0.565985737977796,1.25463512495476,1
"666",1.28675,0.68525,0.82925,0.74525,1.72475,0.72125,4.4495,2.2955,0.7902,0.7062,0.6266,0.717,0.20375,0.15325,0.29725,0.59725,1.89985,1.08475,3.09715,2.64085,0.82315,0.75745,0.25205,0.18545,0.118897549475331,0.312896933874412,6.13199147329791e-76,1.25962316373166,0
"667",1.18325,0.93875,1.56275,1.50875,1.91225,1.56125,3.5135,2.8745,0.5474,0.7306,0.5954,0.5202,0.10675,0.10075,0.48175,0.16125,1.42405,3.82255,3.40915,2.71885,0.90595,0.61075,0.27365,0.07925,0.823486417379121,0.352747320509338,0.939398183957608,1.00964909985147,0
"668",1.96325,0.96725,0.74375,0.98375,1.00325,0.72425,2.8865,3.1925,0.785,0.7934,0.647,0.5846,0.28875,0.38175,0.57625,0.16375,2.03245,2.83195,1.89595,3.03085,0.54145,0.59185,0.59495,0.69575,0.934859702111501,0.447572519424991,0.177013690811966,9.34988883886639e-80,0
"669",1.88075,1.94975,1.05575,1.22975,1.25975,0.69875,3.7175,3.7385,0.7378,0.8602,0.7762,0.8514,0.45325,0.54675,0.53425,0.54225,0.43735,2.78125,1.82965,1.53715,0.93205,0.11485,0.70745,0.56165,0.0227272112994335,0.00518777511764812,0,0.400338594752174,0
"670",0.93125,1.55675,1.00325,1.18175,0.94775,0.50075,2.5535,3.9215,0.5626,0.8046,0.655,0.5522,0.33525,0.14875,0.53375,0.13025,3.29605,3.85375,3.86155,0.51535,0.50455,0.56755,0.82895,0.74255,0.00283927083083547,0.00450868432996676,0.114173780425638,1.08391122673174e-100,0
"671",1.71725,1.07825,1.55375,1.99325,1.55675,1.77725,2.4755,3.2675,0.853,0.6482,0.7418,0.5906,0.25975,0.13675,0.30675,0.15725,1.68145,2.83585,1.14715,3.35065,0.66385,0.71155,0.63275,0.92795,0.54921234241161,0.465397890244465,1.29342344332767,0.215538049967348,1
"672",1.69925,1.00175,1.27775,1.31225,1.39175,1.85225,3.6575,3.0065,0.6942,0.5114,0.5706,0.5094,0.19525,0.25225,0.15075,0.13125,3.64315,3.99415,0.38275,0.71425,0.50725,0.89515,0.66155,0.13235,0.00134860929247841,0.00279109717574089,1.38652867755357,-4.94065645841247e-324,0
"673",1.78475,0.92075,0.52775,0.50525,0.88625,0.96125,4.5365,4.3025,0.6582,0.6042,0.7326,0.5614,0.55225,0.31425,0.39125,0.34575,3.66265,0.34765,2.98015,0.70255,0.42895,0.83125,0.93515,0.13415,0.0848828575072895,3.30490622353962,1.15081000718091,6.47672495982139e-07,1
